query_genome	query_id	query_length_bp	query_start_0based	query_end_0based	ref_id	ref_length_bp	ref_start_0based	ref_end_0based	orientation	matching_bases	alignment_block_length_bp	ref_span_bp	percent_identity	mapping_quality
FoCotton	JH657938.1	512028	78902	93003	NC_030987.1	5577357	182808	188731	same	5667	11776	5923	48.1233	60
FoCotton	JH657938.1	512028	93096	136646	NC_030987.1	5577357	188826	232609	same	42226	43599	43783	96.8508	60
FoCotton	JH657938.1	512028	138631	144978	NC_030987.1	5577357	233452	239799	same	6171	6353	6347	97.1352	60
FoCotton	JH657938.1	512028	145222	148430	NC_030987.1	5577357	240046	243261	same	2957	3226	3215	91.6615	60
FoCotton	JH657938.1	512028	149152	161030	NC_030987.1	5577357	243983	255806	same	11573	11889	11823	97.3421	60
FoCotton	JH657938.1	512028	169125	173669	NC_030987.1	5577357	256656	261199	same	4354	4554	4543	95.6083	60
FoCotton	JH657938.1	512028	184188	191258	NC_030987.1	5577357	271614	278587	same	6742	7103	6973	94.9176	60
FoCotton	JH657938.1	512028	192294	199099	NC_030987.1	5577357	280002	286874	same	6623	6920	6872	95.7081	60
FoCotton	JH657938.1	512028	199887	201089	NC_030987.1	5577357	287728	288936	same	1182	1211	1208	97.6053	60
FoCotton	JH657938.1	512028	201866	216609	NC_030987.1	5577357	289684	304548	same	14371	14749	14864	97.4371	60
FoCotton	JH657938.1	512028	216814	217687	NC_030987.1	5577357	304932	305807	same	845	875	875	96.5714	60
FoCotton	JH657938.1	512028	217802	220116	NC_030987.1	5577357	305944	308258	same	2267	2315	2314	97.9266	60
FoCotton	JH657938.1	512028	220414	226197	NC_030987.1	5577357	308699	316011	same	5607	7320	7312	76.5984	60
FoCotton	JH657938.1	512028	226327	238721	NC_030987.1	5577357	316140	328538	same	12154	12411	12398	97.9293	60
FoCotton	JH657938.1	512028	243365	251989	NC_030987.1	5577357	329730	338987	same	8254	9344	9257	88.3348	60
FoCotton	JH657938.1	512028	252329	272844	NC_030987.1	5577357	339359	360196	same	19867	20605	20837	96.4183	60
FoCotton	JH657938.1	512028	291569	304210	NC_030987.1	5577357	381737	395736	same	12305	14036	13999	87.6674	60
FoCotton	JH657938.1	512028	304786	306133	NC_030987.1	5577357	396692	398031	same	1303	1349	1339	96.5901	60
FoCotton	JH657938.1	512028	306276	316154	NC_030987.1	5577357	398169	408047	same	9664	9952	9878	97.1061	60
FoCotton	JH657938.1	512028	316594	325192	NC_030987.1	5577357	408482	417092	same	8454	8625	8610	98.0174	60
FoCotton	JH657938.1	512028	325394	363349	NC_030987.1	5577357	417279	455231	same	37375	38001	37952	98.3527	60
FoCotton	JH657938.1	512028	363463	381716	NC_030987.1	5577357	455345	472748	same	16864	18286	17403	92.2236	60
FoCotton	JH657938.1	512028	381861	385755	NC_030987.1	5577357	472885	476778	same	3664	3899	3893	93.9728	60
FoCotton	JH657938.1	512028	385928	392459	NC_030987.1	5577357	476952	483489	same	6217	6575	6537	94.5551	60
FoCotton	JH657938.1	512028	402576	429070	NC_030987.1	5577357	492288	518771	same	25959	26535	26483	97.8293	60
FoCotton	JH657938.1	512028	429409	429872	NC_030987.1	5577357	519111	519574	same	437	463	463	94.3844	60
FoCotton	JH657938.1	512028	433951	443088	NC_030987.1	5577357	523804	532927	same	8922	9166	9123	97.3380	60
FoCotton	JH657938.1	512028	444235	445842	NC_030987.1	5577357	532925	534530	same	1536	1607	1605	95.5818	60
FoCotton	JH657938.1	512028	453163	490791	NC_030987.1	5577357	538021	575855	same	36926	37848	37834	97.5639	60
FoCotton	JH657938.1	512028	492182	511869	NC_030987.1	5577357	582150	601804	same	19250	19712	19654	97.6563	60
FoCotton	JH657956.1	254955	147	11232	NC_030987.1	5577357	601806	619007	same	10713	17269	17201	62.0360	60
FoCotton	JH657956.1	254955	11789	13583	NC_030987.1	5577357	619328	621125	same	1753	1798	1797	97.4972	60
FoCotton	JH657956.1	254955	15822	17707	NC_030987.1	5577357	627319	629205	same	1827	1886	1886	96.8717	60
FoCotton	JH657956.1	254955	18140	20553	NC_030987.1	5577357	629247	631663	same	2341	2416	2416	96.8957	60
FoCotton	JH657956.1	254955	20742	24793	NC_030987.1	5577357	631877	635925	same	3856	4053	4048	95.1394	60
FoCotton	JH657956.1	254955	29232	47895	NC_030987.1	5577357	637944	656521	same	17897	18532	18577	96.5735	60
FoCotton	JH657956.1	254955	52036	53607	NC_030987.1	5577357	660378	661947	same	1536	1571	1569	97.7721	60
FoCotton	JH657956.1	254955	53820	88474	NC_030987.1	5577357	662156	694121	same	30423	35324	31965	86.1256	60
FoCotton	JH657956.1	254955	89361	103185	NC_030987.1	5577357	695007	708874	same	13531	13869	13867	97.5629	60
FoCotton	JH657956.1	254955	103988	185442	NC_030987.1	5577357	709706	791182	same	79149	81767	81476	96.7982	60
FoCotton	JH657956.1	254955	185952	226260	NC_030987.1	5577357	791883	831278	same	37880	39790	39395	95.1998	60
FoCotton	JH657956.1	254955	226389	254860	NC_030987.1	5577357	831433	860425	same	27819	29185	28992	95.3195	60
FoCotton	KK035210.1	466489	410535	464801	NC_030987.1	5577357	861229	915286	opposite	53281	54328	54057	98.0728	60
FoCotton	KK035210.1	466489	408182	408652	NC_030987.1	5577357	915308	915778	opposite	456	470	470	97.0213	60
FoCotton	KK035210.1	466489	377047	405143	NC_030987.1	5577357	916523	944922	opposite	27716	28415	28399	97.5400	60
FoCotton	KK035210.1	466489	239639	376795	NC_030987.1	5577357	945176	1082321	opposite	135468	137192	137145	98.7434	60
FoCotton	KK035210.1	466489	214035	239417	NC_030987.1	5577357	1082859	1109637	opposite	25121	26828	26778	93.6372	60
FoCotton	KK035239.1	45350	16206	17598	NC_030987.1	5577357	1095829	1097221	opposite	1364	1392	1392	97.9885	0
FoCotton	KK035210.1	466489	183583	213961	NC_030987.1	5577357	1109731	1140129	opposite	29997	30372	30398	98.7653	60
FoCotton	KK035210.1	466489	180961	183578	NC_030987.1	5577357	1140141	1142745	same	2521	2626	2604	96.0015	60
FoCotton	KK035210.1	466489	138041	180961	NC_030987.1	5577357	1142750	1185955	opposite	42457	43025	43205	98.6798	60
FoCotton	KK035210.1	466489	69616	137902	NC_030987.1	5577357	1186118	1254407	opposite	67740	68400	68289	99.0351	60
FoCotton	KK035210.1	466489	64441	69197	NC_030987.1	5577357	1254836	1259592	opposite	4712	4756	4756	99.0749	60
FoCotton	KK035210.1	466489	19143	64228	NC_030987.1	5577357	1259822	1304816	opposite	44546	45117	44994	98.7344	60
FoCotton	KK035210.1	466489	45	18980	NC_030987.1	5577357	1304979	1323885	opposite	18477	19057	18906	96.9565	60
FoCotton	JH657922.1	1390015	1352854	1389970	NC_030987.1	5577357	1323876	1361102	opposite	36457	37417	37226	97.4343	60
FoCotton	JH657922.1	1390015	1350331	1352660	NC_030987.1	5577357	1361358	1363687	opposite	2306	2331	2329	98.9275	60
FoCotton	JH657922.1	1390015	1312148	1349891	NC_030987.1	5577357	1365408	1403852	opposite	37177	38516	38444	96.5235	60
FoCotton	JH657922.1	1390015	1257317	1311694	NC_030987.1	5577357	1404500	1458993	opposite	53845	54543	54493	98.7203	60
FoCotton	JH657922.1	1390015	1194503	1257115	NC_030987.1	5577357	1459226	1522998	opposite	61706	64025	63772	96.3780	60
FoCotton	JH657922.1	1390015	1176494	1193370	NC_030987.1	5577357	1523954	1540966	opposite	16655	17091	17012	97.4489	60
FoCotton	JH657922.1	1390015	1055488	1121044	NC_030987.1	5577357	1541094	1606735	same	64492	65906	65641	97.8545	60
FoCotton	JH657922.1	1390015	1121379	1150774	NC_030987.1	5577357	1606989	1636319	same	28994	29317	29330	98.8983	60
FoCotton	JH657922.1	1390015	918350	1052121	NC_030987.1	5577357	1636338	1770495	opposite	132096	133781	134157	98.7405	60
FoCotton	JH657922.1	1390015	1159895	1160479	NC_030987.1	5577357	1771342	1771932	same	558	590	590	94.5763	60
FoCotton	JH657922.1	1390015	1165273	1165819	NC_030987.1	5577357	1771929	1772475	same	515	546	546	94.3223	60
FoCotton	JH657922.1	1390015	846380	918141	NC_030987.1	5577357	1779082	1850871	opposite	71094	71873	71789	98.9161	60
FoCotton	JH657922.1	1390015	668056	846225	NC_030987.1	5577357	1851042	2029148	opposite	176282	178331	178106	98.8510	60
FoCotton	JH657922.1	1390015	626134	667609	NC_030987.1	5577357	2029418	2070892	opposite	41132	41488	41474	99.1419	60
FoCotton	JH657983.1	148325	64919	65349	NC_030987.1	5577357	2056738	2057168	same	411	430	430	95.5814	60
FoCotton	JH657922.1	1390015	623827	626073	NC_030987.1	5577357	2071108	2073346	opposite	2231	2246	2238	99.3321	60
FoCotton	JH657922.1	1390015	544779	621915	NC_030987.1	5577357	2075235	2152511	opposite	76488	77166	77276	99.1214	60
FoCotton	JH657922.1	1390015	544130	544534	NC_030987.1	5577357	2152774	2153172	opposite	393	404	398	97.2772	60
FoCotton	JH657922.1	1390015	522475	543644	NC_030987.1	5577357	2153639	2174767	opposite	20963	21175	21128	98.9988	60
FoCotton	JH657922.1	1390015	500602	522343	NC_030987.1	5577357	2174912	2196626	opposite	21538	21766	21714	98.9525	60
FoCotton	JH657922.1	1390015	477018	500436	NC_030987.1	5577357	2196795	2220237	opposite	23153	23331	23442	99.2371	60
FoCotton	JH657922.1	1390015	471615	476523	NC_030987.1	5577357	2220825	2225723	opposite	4865	4909	4898	99.1037	60
FoCotton	JH657922.1	1390015	466511	471340	NC_030987.1	5577357	2226040	2230870	opposite	4797	4831	4830	99.2962	60
FoCotton	JH657922.1	1390015	447469	466145	NC_030987.1	5577357	2231304	2249960	opposite	18510	18688	18656	99.0475	60
FoCotton	JH657922.1	1390015	359439	447389	NC_030987.1	5577357	2250035	2339376	opposite	87011	89542	89341	97.1734	60
FoCotton	JH657922.1	1390015	280216	359262	NC_030987.1	5577357	2339580	2418720	opposite	77892	79095	79140	98.4790	60
FoCotton	JH657922.1	1390015	183355	279997	NC_030987.1	5577357	2418942	2515623	opposite	95585	96560	96681	98.9903	60
FoCotton	JH657922.1	1390015	161184	183093	NC_030987.1	5577357	2516058	2538132	opposite	21658	22092	22074	98.0355	60
FoCotton	JH657922.1	1390015	157347	160757	NC_030987.1	5577357	2538637	2542048	opposite	3387	3413	3411	99.2382	60
FoCotton	JH657922.1	1390015	126797	156800	NC_030987.1	5577357	2542662	2572681	opposite	29611	30075	30019	98.4572	60
FoCotton	JH657922.1	1390015	114733	126312	NC_030987.1	5577357	2573657	2585233	opposite	11450	11593	11576	98.7665	60
FoCotton	JH657922.1	1390015	72103	114426	NC_030987.1	5577357	2585576	2628181	opposite	41898	42566	42605	98.4307	60
FoCotton	JH657922.1	1390015	43489	71278	NC_030987.1	5577357	2629066	2657023	opposite	27613	27876	27957	99.0565	60
FoCotton	JH657933.1	612340	2490	14011	NC_030987.1	5577357	2658023	2669555	same	11449	11532	11532	99.2803	60
FoCotton	JH657933.1	612340	14248	41871	NC_030987.1	5577357	2669796	2697422	same	27362	27650	27626	98.9584	60
FoCotton	JH657933.1	612340	42400	98708	NC_030987.1	5577357	2698151	2756278	same	55519	58146	58127	95.4821	60
FoCotton	JH657933.1	612340	98838	144498	NC_030987.1	5577357	2756408	2802152	same	45254	45662	45744	99.1065	60
FoCotton	JH657933.1	612340	144586	240543	NC_030987.1	5577357	2802228	2899922	same	95045	97773	97694	97.2099	60
FoCotton	JH657933.1	612340	240890	290474	NC_030987.1	5577357	2900387	2949992	same	49206	49630	49605	99.1457	60
FoCotton	JH657933.1	612340	290781	317595	NC_030987.1	5577357	2950370	2977376	same	26523	27115	27006	97.8167	60
FoCotton	JH657933.1	612340	317784	323117	NC_030987.1	5577357	2977648	2982983	same	5314	5335	5335	99.6064	60
FoCotton	JH657933.1	612340	323230	326796	NC_030987.1	5577357	2983083	2986649	same	3556	3566	3566	99.7196	60
FoCotton	JH657933.1	612340	326902	335604	NC_030987.1	5577357	2986765	2995472	same	8648	8707	8707	99.3224	60
FoCotton	JH657933.1	612340	335728	410035	NC_030987.1	5577357	2995601	3067882	same	71741	74251	72281	96.6196	60
FoCotton	JH657933.1	612340	411093	428975	NC_030987.1	5577357	3069139	3087055	same	17633	17959	17916	98.1848	60
FoCotton	JH657933.1	612340	429287	448956	NC_030987.1	5577357	3087614	3107255	same	19411	19697	19641	98.5480	60
FoCotton	JH657933.1	612340	449060	460953	NC_030987.1	5577357	3107354	3122208	same	11746	14866	14854	79.0125	60
FoCotton	JH657933.1	612340	461015	475159	NC_030987.1	5577357	3122270	3136418	same	14052	14149	14148	99.3144	60
FoCotton	JH657933.1	612340	475228	612157	NC_030987.1	5577357	3136480	3273449	same	135377	137257	136969	98.6303	60
FoCotton	JH657925.1	1211435	99	15549	NC_030987.1	5577357	3273440	3288904	same	15273	15467	15464	98.7457	60
FoCotton	JH657925.1	1211435	15702	78837	NC_030987.1	5577357	3289211	3353679	same	62413	64533	64468	96.7149	60
FoCotton	JH657925.1	1211435	79723	106829	NC_030987.1	5577357	3354269	3381439	same	26800	27110	27170	98.8565	60
FoCotton	JH657925.1	1211435	107059	200613	NC_030987.1	5577357	3381816	3475390	same	92601	93738	93574	98.7870	60
FoCotton	JH657925.1	1211435	200974	245490	NC_030987.1	5577357	3475717	3520216	same	44141	44543	44499	99.0975	60
FoCotton	JH657925.1	1211435	245743	301856	NC_030987.1	5577357	3520481	3576624	same	55498	56305	56143	98.5667	60
FoCotton	JH657925.1	1211435	302014	364436	NC_030987.1	5577357	3576783	3639219	same	61861	62518	62436	98.9491	60
FoCotton	JH657925.1	1211435	364558	398942	NC_030987.1	5577357	3639343	3673758	same	34105	34449	34415	99.0014	60
FoCotton	JH657925.1	1211435	399005	466816	NC_030987.1	5577357	3673840	3741641	same	67186	67894	67801	98.9572	60
FoCotton	JH657925.1	1211435	467025	469155	NC_030987.1	5577357	3741721	3743849	same	2105	2130	2128	98.8263	60
FoCotton	JH657925.1	1211435	469355	501071	NC_030987.1	5577357	3744063	3775846	same	31237	31732	31783	98.4401	60
FoCotton	JH657925.1	1211435	502385	620293	NC_030987.1	5577357	3777189	3895056	same	116718	118097	117867	98.8323	60
FoCotton	JH657925.1	1211435	620634	654073	NC_030987.1	5577357	3895519	3928951	same	33117	33478	33432	98.9217	60
FoCotton	JH657925.1	1211435	654376	690851	NC_030987.1	5577357	3929362	3965835	same	36074	36548	36473	98.7031	60
FoCotton	JH657925.1	1211435	691080	756559	NC_030987.1	5577357	3966089	4033039	same	64426	66453	66950	96.9497	60
FoCotton	JH657925.1	1211435	756956	893695	NC_030987.1	5577357	4033460	4170474	same	134552	137219	137014	98.0564	60
FoCotton	JH657925.1	1211435	893920	898761	NC_030987.1	5577357	4170702	4175514	same	4567	4855	4812	94.0680	60
FoCotton	JH657925.1	1211435	904777	912482	NC_030987.1	5577357	4182635	4190344	same	7529	7725	7709	97.4628	60
FoCotton	JH657925.1	1211435	914709	949395	NC_030987.1	5577357	4193605	4230821	same	34049	37263	37216	91.3748	60
FoCotton	JH657925.1	1211435	949675	988109	NC_030987.1	5577357	4231106	4269307	same	36907	38759	38201	95.2218	60
FoCotton	JH657925.1	1211435	998316	1013037	NC_030987.1	5577357	4277150	4306437	same	13773	29938	29287	46.0051	60
FoCotton	JH657925.1	1211435	1019269	1032740	NC_030987.1	5577357	4328127	4341662	same	13071	13556	13535	96.4222	60
FoCotton	JH657925.1	1211435	1043521	1063526	NC_030987.1	5577357	4342402	4362826	same	19449	20480	20424	94.9658	60
FoCotton	JH657925.1	1211435	1073848	1119615	NC_030987.1	5577357	4369733	4414476	same	43822	45816	44743	95.6478	60
FoCotton	JH657925.1	1211435	1120150	1161232	NC_030987.1	5577357	4415010	4455667	same	39713	41134	40657	96.5454	60
FoCotton	JH657925.1	1211435	1161402	1166852	NC_030987.1	5577357	4455857	4462092	same	5308	6248	6235	84.9552	60
FoCotton	JH657925.1	1211435	1167106	1178225	NC_030987.1	5577357	4462345	4473466	same	10981	11123	11121	98.7234	60
FoCotton	JH657925.1	1211435	1178744	1180911	NC_030987.1	5577357	4473975	4476141	same	2051	2168	2166	94.6033	60
FoCotton	JH657925.1	1211435	1181528	1184627	NC_030987.1	5577357	4476758	4479775	same	2744	3013	3017	91.0720	60
FoCotton	JH657925.1	1211435	1195902	1198727	NC_030987.1	5577357	4486625	4489451	same	2754	2828	2826	97.3833	60
FoCotton	JH657925.1	1211435	1198512	1201892	NC_030987.1	5577357	4489236	4492491	same	3139	3389	3255	92.6232	60
FoCotton	JH657925.1	1211435	1202598	1205768	NC_030987.1	5577357	4493205	4496323	same	3036	3173	3118	95.6823	60
FoCotton	KK035212.1	177456	145073	148373	NC_030987.1	5577357	4536662	4539961	same	3235	3300	3299	98.0303	60
FoCotton	KK035212.1	177456	148455	176377	NC_030987.1	5577357	4540058	4567089	same	26284	27963	27031	93.9956	60
FoCotton	KK035212.1	177456	120848	142833	NC_030987.1	5577357	4573769	4595868	opposite	21435	22137	22099	96.8288	60
FoCotton	KK035212.1	177456	104592	120681	NC_030987.1	5577357	4596042	4615350	opposite	15779	19314	19308	81.6972	60
FoCotton	KK035212.1	177456	91618	103203	NC_030987.1	5577357	4616540	4628115	opposite	11293	11597	11575	97.3786	60
FoCotton	KK035212.1	177456	75289	90279	NC_030987.1	5577357	4629564	4644645	opposite	14586	15103	15081	96.5768	60
FoCotton	KK035212.1	177456	74091	75142	NC_030987.1	5577357	4644793	4645843	opposite	1001	1065	1050	93.9906	60
FoCotton	KK035212.1	177456	57793	72281	NC_030987.1	5577357	4647570	4661982	opposite	14137	14495	14412	97.5302	60
FoCotton	KK035212.1	177456	23443	56968	NC_030987.1	5577357	4662845	4696315	opposite	32894	33545	33470	98.0593	60
FoCotton	KK035212.1	177456	237	23077	NC_030987.1	5577357	4696683	4717953	opposite	20549	22992	21270	89.3746	60
FoCotton	KK035507.1	3838	266	1808	NC_030987.1	5577357	4904424	4905952	opposite	1404	1542	1528	91.0506	60
FoCotton	JH658028.1	66907	36396	41180	NC_030987.1	5577357	4920210	4925112	same	4498	4840	4902	92.9339	60
FoCotton	JH658103.1	32432	4461	7925	NC_030987.1	5577357	4921268	4924890	same	3298	3626	3622	90.9542	32
FoCotton	JH658056.1	44044	32528	34020	NC_030987.1	5577357	4923324	4924813	opposite	1407	1493	1489	94.2398	8
FoCotton	JH657945.1	346831	298948	299769	NC_030987.1	5577357	4948450	4949271	same	783	821	821	95.3715	1
FoCotton	JH658081.1	32516	3076	7281	NC_030987.1	5577357	4976302	4980482	same	4017	4219	4180	95.2121	60
FoCotton	JH658082.1	31385	13827	16950	NC_030987.1	5577357	4988898	4992065	opposite	3015	3175	3167	94.9606	60
FoCotton	JH658082.1	31385	9098	12887	NC_030987.1	5577357	4993015	4996803	opposite	3673	3792	3788	96.8618	60
FoCotton	JH658243.1	6007	1548	2332	NC_030987.1	5577357	5013708	5014488	opposite	768	784	780	97.9592	56
FoCotton	JH658084.1	33835	19890	20349	NC_030987.1	5577357	5024341	5024792	same	429	461	451	93.0586	5
FoCotton	KK035282.1	17112	7603	11351	NC_030987.1	5577357	5036483	5040202	opposite	3451	3762	3719	91.7331	60
FoCotton	JH658057.1	40519	7526	10135	NC_030987.1	5577357	5036567	5038904	opposite	2101	2627	2337	79.9772	28
FoCotton	KK035339.1	10523	9266	9584	NC_030987.1	5577357	5051132	5051450	opposite	313	318	318	98.4277	28
FoCotton	JH658018.1	77205	5262	5821	NC_030987.1	5577357	5052554	5053113	opposite	530	562	559	94.3060	60
FoCotton	JH658111.1	26171	10620	12247	NC_030987.1	5577357	5060135	5061762	same	1528	1627	1627	93.9152	60
FoCotton	JH658057.1	40519	5681	7414	NC_030987.1	5577357	5060155	5061888	opposite	1637	1733	1733	94.4605	60
FoCotton	JH658034.1	67929	43343	45031	NC_030987.1	5577357	5060227	5061912	same	1565	1689	1685	92.6584	60
FoCotton	KK035278.1	18284	7123	8069	NC_030987.1	5577357	5060753	5061699	opposite	869	946	946	91.8605	5
FoCotton	KK035419.1	6121	1972	3206	NC_030987.1	5577357	5090174	5091408	same	1222	1235	1234	98.9474	60
FoCotton	JH658029.1	68105	47213	48183	NC_030987.1	5577357	5105492	5106462	same	956	970	970	98.5567	60
FoCotton	JH658111.1	26171	2864	3512	NC_030987.1	5577357	5119126	5119761	opposite	600	648	635	92.5926	60
FoCotton	JH658151.1	16271	0	1925	NC_030987.1	5577357	5133770	5135699	opposite	1877	1931	1929	97.2035	60
FoCotton	KK035489.1	4264	0	1979	NC_030987.1	5577357	5136490	5138469	same	1957	1979	1979	98.8883	60
FoCotton	KK035546.1	3306	51	1093	NC_030987.1	5577357	5140892	5141908	same	947	1042	1016	90.8829	60
FoCotton	JH657986.1	120035	42828	43453	NC_030987.1	5577357	5150344	5150969	opposite	615	625	625	98.4000	60
FoCotton	JH658067.1	35415	16196	16995	NC_030987.1	5577357	5159159	5159959	same	768	800	800	96.0000	0
FoCotton	KK035312.1	13076	6466	8334	NC_030987.1	5577357	5163598	5165465	opposite	1743	1869	1867	93.2584	60
FoCotton	JH658012.1	85819	31881	33196	NC_030987.1	5577357	5163679	5164989	same	1216	1315	1310	92.4715	40
FoCotton	KK035320.1	12266	10881	12196	NC_030987.1	5577357	5163679	5164989	same	1216	1315	1310	92.4715	41
FoCotton	JH658142.1	22586	17728	19552	NC_030987.1	5577357	5163832	5165685	same	1688	1871	1853	90.2191	52
FoCotton	JH658029.1	68105	58863	59401	NC_030987.1	5577357	5174289	5174828	same	504	542	539	92.9889	60
FoCotton	JH658018.1	77205	2091	2481	NC_030987.1	5577357	5174439	5174828	opposite	375	390	389	96.1538	60
FoCotton	JH657978.1	171404	28954	31541	NC_030987.1	5577357	5175862	5178445	opposite	2408	2588	2583	93.0448	60
FoCotton	JH658028.1	66907	26730	27425	NC_030987.1	5577357	5191511	5192214	same	654	703	703	93.0299	60
FoCotton	KK035790.1	1246	0	1246	NC_030987.1	5577357	5191752	5192995	same	1180	1246	1243	94.7030	60
FoCotton	JH658011.1	86016	23581	25266	NC_030987.1	5577357	5199029	5200729	same	1615	1704	1700	94.7770	60
FoCotton	JH658073.1	33558	2034	6157	NC_030987.1	5577357	5201336	5205459	same	3947	4148	4123	95.1543	60
FoCotton	JH658016.1	79893	50481	52293	NC_030987.1	5577357	5201399	5203210	same	1731	1812	1811	95.5298	60
